"subject_id" "activity_type" "variable" "mean" "st_deviation"
20 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.455396068627451 0.0797724415701713
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.638180352881356 0.0723326757465072
1 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.648553044339623 0.0511771541644304
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.718028040338983 0.0457153646267234
5 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.557988065531915 0.0554610111172444
6 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.440079851313726 0.169741556217869
7 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.67642807254902 0.0448168880889038
8 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.493975031707317 0.0691078362690121
11 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.80112703962963 0.0380110736540907
14 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.485819293703704 0.161188146290446
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.748954848541667 0.045322299772635
16 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.797293228431373 0.0384980058461166
17 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.68231162875 0.0815372091865746
19 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.50740029025 0.121641655711695
21 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.647723419148936 0.0748119167890742
22 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.675633024285714 0.055486660527323
23 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.551275188627451 0.0758240598428435
25 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.824883302769231 0.0358497554610879
26 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.661829656545455 0.0526554827989419
27 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.724671165490196 0.0521827186507341
28 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.670132120784314 0.0486003860908826
29 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.712846318367347 0.0311080687196224
30 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.774439096769231 0.0519395222892788
2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.343187875404255 0.236658843716138
4 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.637079543555556 0.0746692123362403
9 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.455855425238095 0.153937080557005
10 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.494105756315789 0.0907611797417334
12 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.452449935 0.180503318973475
13 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.27649151037234 0.217941281930417
18 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.744159518909091 0.0976864722628396
20 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.275591880382222 0.107886381442979
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.459159852363636 0.0982791611481244
1 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.306510645530612 0.161656474309502
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.583919211020408 0.0718148953907502
5 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.450303212340426 0.104558376422885
6 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.111228416159583 0.280131132614001
7 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.29477867693617 0.186627438006956
8 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.157484866842105 0.156807908927439
11 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.677750588478261 0.0414646715100419
14 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.274744003577778 0.209521583963359
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.563640131190476 0.0881397216906127
16 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.595822214468085 0.0749036451961762
17 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.592319490869565 0.123525740301503
19 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.0438985022538462 0.433533782054227
21 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.509130858444444 0.075578882593292
22 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.617659355833333 0.0325000091744475
23 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" 0.0594908483888889 0.219715226354033
25 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.67960595137931 0.0632800303664534
26 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.463140795 0.0895386311057336
27 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.465807533547727 0.191334948255927
28 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.407132335434783 0.137676415438301
29 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.59705704875 0.0606324383105501
30 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.617662073548387 0.0924658304201326
2 "SITTING" "tBodyGyroJerkMag-std()" -0.989594919565217 0.00950995049684954
4 "SITTING" "tBodyGyroJerkMag-std()" -0.9758066902 0.0302020020706562
9 "SITTING" "tBodyGyroJerkMag-std()" -0.9663610734 0.039935481785469
10 "SITTING" "tBodyGyroJerkMag-std()" -0.991696196481481 0.0146696742205675
12 "SITTING" "tBodyGyroJerkMag-std()" -0.978260535882353 0.0154117799005243
13 "SITTING" "tBodyGyroJerkMag-std()" -0.991414934897959 0.0112806209715471
18 "SITTING" "tBodyGyroJerkMag-std()" -0.994868913508772 0.00688852612663248
20 "SITTING" "tBodyGyroJerkMag-std()" -0.97507615 0.0442031108885317
24 "SITTING" "tBodyGyroJerkMag-std()" -0.990724530735294 0.00844006556728906
1 "SITTING" "tBodyGyroJerkMag-std()" -0.988308728510638 0.0323051405669414
3 "SITTING" "tBodyGyroJerkMag-std()" -0.976772675961538 0.0338543562761605
5 "SITTING" "tBodyGyroJerkMag-std()" -0.970392610454546 0.023395846859731
6 "SITTING" "tBodyGyroJerkMag-std()" -0.950150571818182 0.0567069486695279
7 "SITTING" "tBodyGyroJerkMag-std()" -0.976214430208333 0.0310308754266965
8 "SITTING" "tBodyGyroJerkMag-std()" -0.986756670869565 0.0220435413264363
11 "SITTING" "tBodyGyroJerkMag-std()" -0.986256664716981 0.0148872408493987
14 "SITTING" "tBodyGyroJerkMag-std()" -0.986963989814815 0.01381922178755
15 "SITTING" "tBodyGyroJerkMag-std()" -0.989720049491525 0.012212947952404
16 "SITTING" "tBodyGyroJerkMag-std()" -0.988261252608696 0.0260217971726947
17 "SITTING" "tBodyGyroJerkMag-std()" -0.994446755625 0.0121734320052567
19 "SITTING" "tBodyGyroJerkMag-std()" -0.985831284657534 0.0134164834290045
21 "SITTING" "tBodyGyroJerkMag-std()" -0.990302232705882 0.00803471866470643
22 "SITTING" "tBodyGyroJerkMag-std()" -0.976503766290323 0.0327250579965447
23 "SITTING" "tBodyGyroJerkMag-std()" -0.979226997941177 0.0224894015443144
25 "SITTING" "tBodyGyroJerkMag-std()" -0.991766403076923 0.00833051121661209
26 "SITTING" "tBodyGyroJerkMag-std()" -0.994033207051282 0.00698615722908331
27 "SITTING" "tBodyGyroJerkMag-std()" -0.992112829571429 0.0105607893002456
28 "SITTING" "tBodyGyroJerkMag-std()" -0.978441918333333 0.0179623797269603
29 "SITTING" "tBodyGyroJerkMag-std()" -0.994905344 0.00679073493102762
30 "SITTING" "tBodyGyroJerkMag-std()" -0.991280225 0.0147653974715323
2 "STANDING" "tBodyGyroJerkMag-std()" -0.977204427777778 0.0381781515972591
4 "STANDING" "tBodyGyroJerkMag-std()" -0.964282784285714 0.0462465365012029
9 "STANDING" "tBodyGyroJerkMag-std()" -0.965287050888889 0.0380285681146365
10 "STANDING" "tBodyGyroJerkMag-std()" -0.964409410454545 0.0385402608595399
12 "STANDING" "tBodyGyroJerkMag-std()" -0.961923171967213 0.0629556644054991
13 "STANDING" "tBodyGyroJerkMag-std()" -0.976197659649123 0.0326627210166695
18 "STANDING" "tBodyGyroJerkMag-std()" -0.988519665753425 0.00948812205248033
20 "STANDING" "tBodyGyroJerkMag-std()" -0.926328788356164 0.08772530918819
24 "STANDING" "tBodyGyroJerkMag-std()" -0.979995718695652 0.0366589186599613
1 "STANDING" "tBodyGyroJerkMag-std()" -0.994733238679245 0.00538055069862135
3 "STANDING" "tBodyGyroJerkMag-std()" -0.957679766885246 0.0508008328641421
5 "STANDING" "tBodyGyroJerkMag-std()" -0.947970723571429 0.0550984240655558
6 "STANDING" "tBodyGyroJerkMag-std()" -0.952536233859649 0.055605310367054
7 "STANDING" "tBodyGyroJerkMag-std()" -0.97210793 0.0329259009572818
8 "STANDING" "tBodyGyroJerkMag-std()" -0.982460332222222 0.0354200003662813
11 "STANDING" "tBodyGyroJerkMag-std()" -0.992579166595745 0.0100787619405662
14 "STANDING" "tBodyGyroJerkMag-std()" -0.966834217 0.0547283650722246
15 "STANDING" "tBodyGyroJerkMag-std()" -0.98143282754717 0.0265036035458211
16 "STANDING" "tBodyGyroJerkMag-std()" -0.990809427435897 0.0121764583316043
17 "STANDING" "tBodyGyroJerkMag-std()" -0.992372117307692 0.0189266277868343
19 "STANDING" "tBodyGyroJerkMag-std()" -0.983069427945205 0.0239695420443226
21 "STANDING" "tBodyGyroJerkMag-std()" -0.976153687752809 0.0398630869892715
22 "STANDING" "tBodyGyroJerkMag-std()" -0.966086148412698 0.0406875113821991
23 "STANDING" "tBodyGyroJerkMag-std()" -0.972387365294118 0.0269022140065172
25 "STANDING" "tBodyGyroJerkMag-std()" -0.983230809594595 0.0333737089006366
26 "STANDING" "tBodyGyroJerkMag-std()" -0.984253792432432 0.0269299137901165
27 "STANDING" "tBodyGyroJerkMag-std()" -0.988819784 0.0159463649291937
28 "STANDING" "tBodyGyroJerkMag-std()" -0.956266480126582 0.0369067441070935
29 "STANDING" "tBodyGyroJerkMag-std()" -0.991453632153846 0.00948006346269526
30 "STANDING" "tBodyGyroJerkMag-std()" -0.955995671864407 0.0829055446073002
2 "LAYING" "tBodyGyroJerkMag-std()" -0.989718095208333 0.0170412507128092
4 "LAYING" "tBodyGyroJerkMag-std()" -0.982698213703704 0.0264867612766668
9 "LAYING" "tBodyGyroJerkMag-std()" -0.9528015598 0.0424914229068048
10 "LAYING" "tBodyGyroJerkMag-std()" -0.959632931551724 0.0495715857356253
12 "LAYING" "tBodyGyroJerkMag-std()" -0.962012018333333 0.0356506861236665
13 "LAYING" "tBodyGyroJerkMag-std()" -0.975113305645161 0.0267610398242459
18 "LAYING" "tBodyGyroJerkMag-std()" -0.992153054 0.00737556123646444
20 "LAYING" "tBodyGyroJerkMag-std()" -0.981079301617647 0.0326340743721538
24 "LAYING" "tBodyGyroJerkMag-std()" -0.978659102222222 0.0313796803266266
1 "LAYING" "tBodyGyroJerkMag-std()" -0.9358409828 0.132852076021581
3 "LAYING" "tBodyGyroJerkMag-std()" -0.983139255645161 0.0190930002220146
5 "LAYING" "tBodyGyroJerkMag-std()" -0.98377138 0.0144442990954748
6 "LAYING" "tBodyGyroJerkMag-std()" -0.953157001578947 0.0504663083200386
7 "LAYING" "tBodyGyroJerkMag-std()" -0.971205137884615 0.0526356732549029
8 "LAYING" "tBodyGyroJerkMag-std()" -0.969029111666667 0.0572018085911885
11 "LAYING" "tBodyGyroJerkMag-std()" -0.984476476666667 0.0362852764756235
14 "LAYING" "tBodyGyroJerkMag-std()" -0.964009921960784 0.0507127239916779
15 "LAYING" "tBodyGyroJerkMag-std()" -0.973650041666667 0.0446294978050582
16 "LAYING" "tBodyGyroJerkMag-std()" -0.988212425428571 0.00995833679127391
17 "LAYING" "tBodyGyroJerkMag-std()" -0.982038121126761 0.0309691436314026
19 "LAYING" "tBodyGyroJerkMag-std()" -0.980245510843374 0.015611136559911
21 "LAYING" "tBodyGyroJerkMag-std()" -0.982246471555556 0.0322343640845693
22 "LAYING" "tBodyGyroJerkMag-std()" -0.974201690972222 0.0448150906464392
23 "LAYING" "tBodyGyroJerkMag-std()" -0.981314831666667 0.0137811067848046
25 "LAYING" "tBodyGyroJerkMag-std()" -0.96830952260274 0.0205987805998967
26 "LAYING" "tBodyGyroJerkMag-std()" -0.989917354473684 0.0110100737529036
27 "LAYING" "tBodyGyroJerkMag-std()" -0.993484313243243 0.00944158950769546
28 "LAYING" "tBodyGyroJerkMag-std()" -0.96977327725 0.0382802611150618
29 "LAYING" "tBodyGyroJerkMag-std()" -0.997666071594203 0.00265409338802106
30 "LAYING" "tBodyGyroJerkMag-std()" -0.976177142571429 0.0321367074132503
2 "WALKING" "fBodyAcc-mean()-X" -0.346048161016949 0.0550180359033045
4 "WALKING" "fBodyAcc-mean()-X" -0.426719449666667 0.0463900331609179
9 "WALKING" "fBodyAcc-mean()-X" -0.294711163653846 0.100189277521931
10 "WALKING" "fBodyAcc-mean()-X" -0.114190001283019 0.106583757746087
12 "WALKING" "fBodyAcc-mean()-X" -0.05435763951 0.119099193954563
13 "WALKING" "fBodyAcc-mean()-X" -0.335030121052632 0.0717584515315456
18 "WALKING" "fBodyAcc-mean()-X" -0.37147515625 0.0432320651294603
20 "WALKING" "fBodyAcc-mean()-X" -0.147404272166667 0.0779370137556179
24 "WALKING" "fBodyAcc-mean()-X" -0.492419802586207 0.0595325821390858
1 "WALKING" "fBodyAcc-mean()-X" -0.202794306326316 0.0703498138191057
3 "WALKING" "fBodyAcc-mean()-X" -0.316614011689655 0.114024731081609
5 "WALKING" "fBodyAcc-mean()-X" -0.287782607410714 0.134142918997005
6 "WALKING" "fBodyAcc-mean()-X" -0.187934323140351 0.0929827296505198
7 "WALKING" "fBodyAcc-mean()-X" -0.343048405789474 0.0890053462425179
8 "WALKING" "fBodyAcc-mean()-X" -0.247389011875 0.0550462005114299
11 "WALKING" "fBodyAcc-mean()-X" -0.396533731864407 0.0826645945007933
14 "WALKING" "fBodyAcc-mean()-X" -0.421498172542373 0.0832846878148556
15 "WALKING" "fBodyAcc-mean()-X" -0.31744092037037 0.108176681689497
16 "WALKING" "fBodyAcc-mean()-X" -0.394790433529412 0.0579555758233489
17 "WALKING" "fBodyAcc-mean()-X" -0.360991674918033 0.102950911003156
19 "WALKING" "fBodyAcc-mean()-X" -0.0299815666923077 0.0972541919943288
21 "WALKING" "fBodyAcc-mean()-X" -0.273496158519231 0.0794657120305303
22 "WALKING" "fBodyAcc-mean()-X" -0.0994928588891304 0.0693721121256993
23 "WALKING" "fBodyAcc-mean()-X" -0.275404187920339 0.1039471436074
25 "WALKING" "fBodyAcc-mean()-X" -0.609038908918919 0.043143990871202
26 "WALKING" "fBodyAcc-mean()-X" -0.321959549661017 0.0974292959826594
27 "WALKING" "fBodyAcc-mean()-X" -0.308702374385965 0.0548773392656332
28 "WALKING" "fBodyAcc-mean()-X" -0.280062182962963 0.0943705210783111
29 "WALKING" "fBodyAcc-mean()-X" -0.135819505761321 0.0742845490346561
30 "WALKING" "fBodyAcc-mean()-X" -0.351402910907692 0.10199365695392
2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.266720933270833 0.0959222110220154
4 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.294488270365385 0.0929737706441489
9 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.342735952653061 0.0925429348418367
10 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.139410790617021 0.0874304868988507
12 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.321447925192308 0.0817930370514696
13 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.382460736363636 0.0807153775121325
18 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.465097261896552 0.0597056714004254
20 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.140439074776471 0.111904726940263
24 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.395790553898305 0.0623996730295916
1 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.404321784150943 0.0672873195278271
3 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.392004211474576 0.0898708449122174
5 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.161485339978723 0.119358558287393
6 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.131075372803922 0.0827568894563117
7 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.336199426470588 0.089502961852302
8 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.166411065387805 0.0912198577089124
11 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.355348902222222 0.0779640454230111
14 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.323508442240741 0.0871202623093714
15 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.0746328434375 0.0887185292416704
16 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.474984014705882 0.0654356341679938
17 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.1397522212625 0.105543356951718
19 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.15687949467775 0.10846368241696
21 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.319169340234043 0.104634262111068
22 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.0553996485285714 0.0820300083026951
23 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.272605689568627 0.0853272125032768
25 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.521649838769231 0.0718250672888426
26 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.242820756127273 0.0786229053934812
27 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.417607401176471 0.0661140123772883
28 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.266101343372549 0.104183298451487
29 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.109793480008163 0.11709440361113
30 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.420402828153846 0.126507491501145
2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.112841160325532 0.150124703907452
4 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0722392276888889 0.160468548202647
9 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.103128506197619 0.13292368777924
10 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.215665273157895 0.113682625496288
12 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0235049348717391 0.148739873606255
13 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0726602663212766 0.165574543265246
18 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.350086793272727 0.0907089647469499
20 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0343309987555556 0.140716154548132
24 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.222324293454545 0.0790699979772062
1 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0382291831510204 0.119224727611253
3 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0421706943244898 0.178054922638807
5 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0984320090212766 0.117916315118878
6 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.328308506041667 0.097748222445649
7 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0443428315319149 0.186097245971637
8 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.136590199860526 0.116260157781676
11 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0351937228130435 0.103325943955746
14 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0212541553977778 0.126808571322903
15 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.235309825547619 0.101916625712933
16 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0368263528276596 0.0902452227828524
17 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.0226239171245652 0.118885262032958
19 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.537012022051282 0.21211150553122
21 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.104323529982222 0.123020242807065
22 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.195348406222222 0.11776047816877
23 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.205428216353704 0.154159786041654
25 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.372245192931034 0.0927137679384877
26 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.022800096142 0.142962395122538
27 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0829831545090909 0.106606194329495
28 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.0890721752173913 0.126716712602473
29 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.110663200244167 0.101748677727057
30 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" -0.106966957087097 0.16380599856834
2 "SITTING" "fBodyAcc-mean()-X" -0.985803840652174 0.0309475070434661
4 "SITTING" "fBodyAcc-mean()-X" -0.9774624984 0.0246994673205567
9 "SITTING" "fBodyAcc-mean()-X" -0.959413594 0.057593393009306
10 "SITTING" "fBodyAcc-mean()-X" -0.984943144259259 0.0239848672269862
12 "SITTING" "fBodyAcc-mean()-X" -0.97966614372549 0.014899636066342
13 "SITTING" "fBodyAcc-mean()-X" -0.990135477755102 0.0197929956788851
18 "SITTING" "fBodyAcc-mean()-X" -0.993144920175439 0.00618004646109688
20 "SITTING" "fBodyAcc-mean()-X" -0.981203064242424 0.0252413521082054
24 "SITTING" "fBodyAcc-mean()-X" -0.989529506764706 0.0090509965668211
1 "SITTING" "fBodyAcc-mean()-X" -0.979641238723404 0.0437360540580442
3 "SITTING" "fBodyAcc-mean()-X" -0.970154440961538 0.0479078501043653
5 "SITTING" "fBodyAcc-mean()-X" -0.977450812045455 0.0202034935721672
6 "SITTING" "fBodyAcc-mean()-X" -0.975351454727273 0.0221698087350371
7 "SITTING" "fBodyAcc-mean()-X" -0.972697126875 0.0603515071900104
8 "SITTING" "fBodyAcc-mean()-X" -0.981142909782609 0.0299410982597464
11 "SITTING" "fBodyAcc-mean()-X" -0.981481454339623 0.0175931905804484
14 "SITTING" "fBodyAcc-mean()-X" -0.976456609259259 0.0358239219784958
15 "SITTING" "fBodyAcc-mean()-X" -0.986619609491525 0.0187329532402074
16 "SITTING" "fBodyAcc-mean()-X" -0.987043828985507 0.0340479652219254
17 "SITTING" "fBodyAcc-mean()-X" -0.9939693815625 0.0105874047091386
19 "SITTING" "fBodyAcc-mean()-X" -0.979238031780822 0.0222604522726984
21 "SITTING" "fBodyAcc-mean()-X" -0.990610228 0.00970657658721442
22 "SITTING" "fBodyAcc-mean()-X" -0.978505368225806 0.0246128713282484
23 "SITTING" "fBodyAcc-mean()-X" -0.986325670882353 0.015975882014334
25 "SITTING" "fBodyAcc-mean()-X" -0.991405498153846 0.013707583054744
26 "SITTING" "fBodyAcc-mean()-X" -0.982579546025641 0.0440785767896254
27 "SITTING" "fBodyAcc-mean()-X" -0.988682108428571 0.0206255218841499
28 "SITTING" "fBodyAcc-mean()-X" -0.979820142638889 0.0189218613428426
29 "SITTING" "fBodyAcc-mean()-X" -0.991093963666667 0.0157825789215672
30 "SITTING" "fBodyAcc-mean()-X" -0.985008785 0.0244334298016126
2 "STANDING" "fBodyAcc-mean()-X" -0.983946739814815 0.0196760019484958
4 "STANDING" "fBodyAcc-mean()-X" -0.973497549642857 0.0389258769938152
9 "STANDING" "fBodyAcc-mean()-X" -0.971662692 0.0326221295239925
10 "STANDING" "fBodyAcc-mean()-X" -0.970099814318182 0.0403033509698678
12 "STANDING" "fBodyAcc-mean()-X" -0.976469472295082 0.0262266085737444
13 "STANDING" "fBodyAcc-mean()-X" -0.989425965614035 0.0130457239168289
18 "STANDING" "fBodyAcc-mean()-X" -0.990409919315068 0.0090323399189158
20 "STANDING" "fBodyAcc-mean()-X" -0.96193272890411 0.0420749709119119
24 "STANDING" "fBodyAcc-mean()-X" -0.984183633623188 0.017184560842733
1 "STANDING" "fBodyAcc-mean()-X" -0.995249932641509 0.00409563635523935
3 "STANDING" "fBodyAcc-mean()-X" -0.960123409508197 0.0427462423041105
5 "STANDING" "fBodyAcc-mean()-X" -0.964500917321429 0.0425014441575019
